46,164.9256
Motion, Set, MotionFinishedCount, Guess, Truth, Timer, 44, 196.8369
1,4, 42, Flames, Fireball, 799.15
0,8, 14, Fireball, Nothing, 801.6667
2,19, 14, Nothing, Flames, 804.1667
1,5, 39, FlameBlock, Fireball, 806.6667
0,1, 12, Flames, Nothing, 809.1667
Motion, Set, MotionFinishedCount, Guess, Truth, Timer, 2, 50
0,5, 0, Fireball, Nothing, 2.566667
3,6, 0, Fireball, FlameBlock, 5.066667
3,3, 1, Flames, FlameBlock, 7.566667
1,1, 0, Nothing, Fireball, 10.08333
0,8, 0, Fireball, Nothing, 12.58333
1,1, 1, Nothing, Fireball, 15.08333
2,17, 0, Flames, Flames, 17.6
1,6, 1, Fireball, Fireball, 20.1
2,19, 0, Fireball, Flames, 22.6
1,2, 3, Flames, Fireball, 25.11667
3,5, 0, Flames, FlameBlock, 27.61667
0,4, 0, Flames, Nothing, 30.11667
1,2, 4, Nothing, Fireball, 32.61667
3,10, 0, Fireball, FlameBlock, 35.13334
3,3, 2, Fireball, FlameBlock, 37.88334
0,3, 0, Fireball, Nothing, 40.13334
2,2, 0, Nothing, Flames, 42.65
0,8, 1, Fireball, Nothing, 45.15
2,3, 0, Flames, Flames, 47.65
2,10, 1, Flames, Flames, 50.41667
2,12, 0, Flames, Flames, 52.66667
0,5, 1, Nothing, Nothing, 57.66667
3,1, 0, Fireball, FlameBlock, 62.68334
3,9, 0, Flames, FlameBlock, 65.18333
1,1, 5, Flames, Fireball, 67.7
2,2, 2, Nothing, Flames, 72.7
0,10, 2, Fireball, Nothing, 75.21667
1,3, 5, Nothing, Fireball, 80.21667
1,3, 6, Nothing, Fireball, 82.71667
0,0, 0, Flames, Nothing, 85.23334
0,7, 1, Flames, Nothing, 87.98334
3,1, 1, Fireball, FlameBlock, 92.75001
2,15, 4, Fireball, Flames, 97.75001
2,7, 2, FlameBlock, Flames, 100.2667
2,15, 5, Flames, Flames, 102.7667
1,3, 8, Nothing, Fireball, 107.7667
3,10, 1, FlameBlock, FlameBlock, 110.2833
3,6, 1, FlameBlock, FlameBlock, 112.7833
1,6, 3, FlameBlock, Fireball, 117.8
2,11, 0, FlameBlock, Flames, 120.3
0,12, 3, Flames, Nothing, 122.8
1,2, 10, Nothing, Fireball, 127.8167
3,5, 3, Nothing, FlameBlock, 130.3167
2,15, 6, Flames, Flames, 132.8167
3,1, 3, Fireball, FlameBlock, 135.3333
2,17, 3, FlameBlock, Flames, 138.0833
0,5, 2, Nothing, Nothing, 140.3333
0,5, 3, Flames, Nothing, 142.85
1,3, 10, Fireball, Fireball, 145.35
2,20, 1, Flames, Flames, 147.85
2,9, 2, Fireball, Flames, 150.3667
3,9, 1, Fireball, FlameBlock, 152.8667
1,6, 5, Nothing, Fireball, 155.3667
1,4, 3, Nothing, Fireball, 157.8667
0,4, 2, FlameBlock, Nothing, 160.3833
3,8, 2, Fireball, FlameBlock, 162.8833
1,3, 12, Fireball, Fireball, 167.9
0,11, 4, FlameBlock, Nothing, 170.4
0,11, 5, FlameBlock, Nothing, 172.9
2,6, 2, FlameBlock, Flames, 175.4167
3,7, 2, Fireball, FlameBlock, 177.9167
2,6, 3, Fireball, Flames, 180.4167
1,4, 4, FlameBlock, Fireball, 182.9167
0,0, 2, FlameBlock, Nothing, 185.4333
3,6, 2, Fireball, FlameBlock, 187.9333
3,10, 5, FlameBlock, FlameBlock, 190.4333
1,4, 5, Flames, Fireball, 192.95
3,3, 4, Flames, FlameBlock, 195.45
2,1, 1, Fireball, Flames, 197.95
2,12, 3, Fireball, Flames, 200.4667
0,4, 3, Flames, Nothing, 202.9667
0,5, 4, Fireball, Nothing, 205.4667
3,10, 6, Fireball, FlameBlock, 207.9667
2,19, 3, Nothing, Flames, 210.4833
1,0, 12, Fireball, Fireball, 215.4833
1,3, 16, Fireball, Fireball, 218
3,3, 5, Fireball, FlameBlock, 220.5
0,4, 4, Nothing, Nothing, 225.5167
1,4, 6, Fireball, Fireball, 228.0167
1,2, 14, Fireball, Fireball, 233.0167
0,1, 3, Flames, Nothing, 235.5333
0,8, 2, Fireball, Nothing, 238.0333
1,3, 18, Flames, Fireball, 240.7833
3,4, 1, Fireball, FlameBlock, 243.05
2,2, 4, FlameBlock, Flames, 245.55
1,5, 7, Fireball, Fireball, 248.05
0,9, 2, Fireball, Nothing, 250.5667
0,11, 8, Nothing, Nothing, 253.0667
1,6, 12, Fireball, Fireball, 255.5667
2,11, 2, Fireball, Flames, 258.0667
1,5, 8, Fireball, Fireball, 260.5833
3,4, 2, Fireball, FlameBlock, 263.0833
2,1, 4, Nothing, Flames, 265.5833
0,11, 9, Fireball, Nothing, 268.1
3,0, 2, Fireball, FlameBlock, 270.6
2,15, 10, Fireball, Flames, 273.1
3,3, 8, Fireball, FlameBlock, 275.6167
2,19, 6, FlameBlock, Flames, 278.1167
3,4, 3, Fireball, FlameBlock, 283.1167
3,6, 3, Flames, FlameBlock, 285.6334
0,2, 0, Nothing, Nothing, 288.1334
3,3, 9, Fireball, FlameBlock, 290.6334
1,6, 13, Fireball, Fireball, 293.15
2,13, 3, Flames, Flames, 295.65
0,6, 1, Nothing, Nothing, 298.15
2,2, 6, Fireball, Flames, 300.6667
2,15, 11, FlameBlock, Flames, 303.1667
0,5, 6, FlameBlock, Nothing, 305.6667
2,13, 4, Flames, Flames, 308.1667
2,5, 6, FlameBlock, Flames, 310.6833
1,5, 10, FlameBlock, Fireball, 313.1833
0,9, 4, Fireball, Nothing, 315.6833
3,4, 4, FlameBlock, FlameBlock, 320.7
2,16, 4, Fireball, Flames, 323.2
0,0, 4, Flames, Nothing, 325.7167
1,4, 11, FlameBlock, Fireball, 330.7167
3,5, 5, Nothing, FlameBlock, 335.7333
1,5, 11, FlameBlock, Fireball, 338.2333
2,16, 5, Flames, Flames, 340.7333
1,3, 23, Fireball, Fireball, 343.25
3,10, 9, FlameBlock, FlameBlock, 345.75
0,6, 2, FlameBlock, Nothing, 348.25
2,13, 5, Flames, Flames, 350.7667
3,4, 5, FlameBlock, FlameBlock, 353.2667
0,6, 3, FlameBlock, Nothing, 355.7667
1,6, 15, Fireball, Fireball, 358.2667
2,12, 6, FlameBlock, Flames, 360.7834
3,8, 5, FlameBlock, FlameBlock, 363.2834
1,3, 24, FlameBlock, Fireball, 365.7834
1,6, 16, Flames, Fireball, 368.3
0,8, 5, Nothing, Nothing, 370.8
3,0, 3, FlameBlock, FlameBlock, 373.3
0,6, 4, FlameBlock, Nothing, 375.8167
1,2, 23, FlameBlock, Fireball, 378.3167
0,6, 5, FlameBlock, Nothing, 380.8167
1,6, 18, FlameBlock, Fireball, 383.3167
3,3, 12, FlameBlock, FlameBlock, 385.8333
1,2, 25, FlameBlock, Fireball, 388.3333
2,5, 9, FlameBlock, Flames, 393.35
1,4, 16, FlameBlock, Fireball, 395.85
0,10, 11, FlameBlock, Nothing, 398.35
3,2, 1, FlameBlock, FlameBlock, 400.8667
2,1, 6, Flames, Flames, 403.3667
0,12, 7, FlameBlock, Nothing, 405.8667
0,12, 8, FlameBlock, Nothing, 408.3667
3,6, 4, FlameBlock, FlameBlock, 413.3834
2,0, 2, FlameBlock, Flames, 415.8834
3,6, 5, FlameBlock, FlameBlock, 418.4
0,3, 1, Fireball, Nothing, 420.9
3,4, 6, FlameBlock, FlameBlock, 423.4
1,1, 18, FlameBlock, Fireball, 425.9167
0,11, 13, FlameBlock, Nothing, 428.4167
0,8, 7, Nothing, Nothing, 430.9167
1,5, 17, FlameBlock, Fireball, 435.9333
2,2, 7, FlameBlock, Flames, 438.4333
3,2, 2, FlameBlock, FlameBlock, 440.9333
2,11, 3, Flames, Flames, 443.45
3,8, 6, FlameBlock, FlameBlock, 445.95
2,12, 7, FlameBlock, Flames, 448.45
1,0, 26, FlameBlock, Fireball, 450.9667
2,4, 4, Fireball, Flames, 453.4667
1,3, 27, Fireball, Fireball, 455.9667
0,3, 2, Fireball, Nothing, 458.4667
0,6, 7, FlameBlock, Nothing, 460.9834
3,3, 13, Flames, FlameBlock, 463.7334
0,9, 8, Flames, Nothing, 465.9834
3,8, 7, FlameBlock, FlameBlock, 471
0,4, 8, FlameBlock, Nothing, 473.5
1,1, 21, FlameBlock, Fireball, 476.0167
2,14, 9, Flames, Flames, 478.7667
3,10, 11, Fireball, FlameBlock, 481.0167
3,3, 14, FlameBlock, FlameBlock, 483.5167
1,2, 28, FlameBlock, Fireball, 486.0334
0,2, 2, FlameBlock, Nothing, 488.5334
3,3, 15, FlameBlock, FlameBlock, 491.0334
0,6, 8, Flames, Nothing, 493.55
3,0, 5, FlameBlock, FlameBlock, 496.05
1,4, 22, FlameBlock, Fireball, 498.55
2,15, 15, FlameBlock, Flames, 501.0667
2,10, 8, FlameBlock, Flames, 503.5667
1,5, 18, FlameBlock, Fireball, 506.0667
2,13, 7, FlameBlock, Flames, 508.5667
3,6, 6, FlameBlock, FlameBlock, 511.0834
3,6, 7, FlameBlock, FlameBlock, 513.5834
3,1, 4, Flames, FlameBlock, 516.0834
1,4, 23, FlameBlock, Fireball, 521.1
2,17, 11, FlameBlock, Flames, 523.6
0,8, 8, FlameBlock, Nothing, 526.1167
2,1, 8, Flames, Flames, 528.6167
3,6, 8, FlameBlock, FlameBlock, 531.1167
0,4, 9, FlameBlock, Nothing, 533.6167
3,7, 5, FlameBlock, FlameBlock, 538.6334
0,5, 8, FlameBlock, Nothing, 543.65
1,4, 28, Nothing, Fireball, 546.15
2,10, 10, FlameBlock, Flames, 551.1667
1,5, 20, FlameBlock, Fireball, 553.9167
1,3, 33, Fireball, Fireball, 556.1667
1,3, 34, FlameBlock, Fireball, 558.6667
0,6, 9, FlameBlock, Nothing, 561.1833
2,18, 7, Nothing, Flames, 563.6833
0,4, 10, FlameBlock, Nothing, 566.1833
2,1, 10, Nothing, Flames, 568.7
1,1, 28, FlameBlock, Fireball, 571.2
2,8, 8, Flames, Flames, 573.7
2,18, 8, FlameBlock, Flames, 576.2167
1,1, 29, Fireball, Fireball, 578.7167
1,6, 24, FlameBlock, Fireball, 583.7167
3,9, 9, FlameBlock, FlameBlock, 588.7333
0,3, 4, Fireball, Nothing, 591.2333
1,6, 25, FlameBlock, Fireball, 593.7501
1,3, 35, FlameBlock, Fireball, 598.7501
2,7, 8, FlameBlock, Flames, 601.2667
2,14, 13, Fireball, Flames, 603.7667
1,6, 26, Nothing, Fireball, 606.2667
3,9, 10, Flames, FlameBlock, 608.7667
3,10, 13, FlameBlock, FlameBlock, 611.2834
0,8, 9, Fireball, Nothing, 613.7834
2,0, 6, FlameBlock, Flames, 616.2834
3,2, 4, Fireball, FlameBlock, 618.8
0,4, 13, FlameBlock, Nothing, 621.3
2,8, 11, FlameBlock, Flames, 623.8
2,12, 10, FlameBlock, Flames, 626.3167
2,11, 6, FlameBlock, Flames, 628.8167
0,2, 3, FlameBlock, Nothing, 631.3167
3,4, 7, FlameBlock, FlameBlock, 633.8167
1,3, 38, Fireball, Fireball, 638.8334
0,7, 3, FlameBlock, Nothing, 643.85
3,10, 15, FlameBlock, FlameBlock, 646.35
3,8, 10, FlameBlock, FlameBlock, 648.85
2,14, 14, FlameBlock, Flames, 651.6167
3,7, 7, FlameBlock, FlameBlock, 653.8667
3,4, 9, FlameBlock, FlameBlock, 656.3667
0,1, 9, FlameBlock, Nothing, 658.8667
0,3, 5, Fireball, Nothing, 663.8834
1,2, 34, FlameBlock, Fireball, 666.3834
0,8, 10, Nothing, Nothing, 668.9
1,2, 35, Nothing, Fireball, 671.4
0,3, 6, Flames, Nothing, 673.9
1,4, 35, FlameBlock, Fireball, 676.4167
0,3, 7, Fireball, Nothing, 678.9167
2,15, 19, Fireball, Flames, 681.4167
3,8, 11, FlameBlock, FlameBlock, 683.9167
0,5, 11, FlameBlock, Nothing, 686.4333
2,10, 14, FlameBlock, Flames, 691.4333
2,17, 12, FlameBlock, Flames, 693.95
0,5, 12, FlameBlock, Nothing, 696.45
1,2, 39, FlameBlock, Fireball, 698.95
3,2, 6, FlameBlock, FlameBlock, 703.9667
1,2, 40, FlameBlock, Fireball, 706.4667
1,3, 44, Fireball, Fireball, 708.9667
1,3, 45, FlameBlock, Fireball, 711.4834
2,11, 7, FlameBlock, Flames, 713.9834
2,2, 10, FlameBlock, Flames, 719.0001
3,10, 16, FlameBlock, FlameBlock, 721.5001
2,3, 17, Flames, Flames, 724.0001
1,0, 40, FlameBlock, Fireball, 726.5167
3,6, 9, FlameBlock, FlameBlock, 729.0167
1,2, 42, Nothing, Fireball, 731.5167
1,2, 43, FlameBlock, Fireball, 734.0167
2,13, 11, FlameBlock, Flames, 736.5334
0,7, 4, FlameBlock, Nothing, 739.0334
1,5, 28, FlameBlock, Fireball, 741.5334
2,10, 17, Flames, Flames, 744.05
0,1, 14, Nothing, Nothing, 746.55
3,4, 10, FlameBlock, FlameBlock, 751.5667
1,6, 31, FlameBlock, Fireball, 754.0667
2,20, 9, Fireball, Flames, 756.5667
0,8, 11, FlameBlock, Nothing, 759.0667
0,6, 10, Flames, Nothing, 764.0834
0,0, 8, Flames, Nothing, 766.5834
3,9, 16, Flames, FlameBlock, 769.1
2,6, 9, FlameBlock, Flames, 771.6
3,4, 11, FlameBlock, FlameBlock, 774.1
1,5, 30, FlameBlock, Fireball, 776.6167
2,10, 19, FlameBlock, Flames, 779.1167
3,3, 20, Nothing, FlameBlock, 781.6167
3,2, 8, FlameBlock, FlameBlock, 784.1167
0,6, 11, FlameBlock, Nothing, 786.6334
2,16, 13, Fireball, Flames, 789.1334
0,5, 13, FlameBlock, Nothing, 791.6334
1,2, 48, FlameBlock, Fireball, 796.65
2,5, 15, FlameBlock, Flames, 799.15
0,0, 9, FlameBlock, Nothing, 801.6667
0,7, 6, FlameBlock, Nothing, 804.1667
3,2, 9, Fireball, FlameBlock, 806.6667
0,12, 13, FlameBlock, Nothing, 809.1667
2,0, 7, FlameBlock, Flames, 811.6833
1,0, 43, Flames, Fireball, 814.1833
1,6, 33, FlameBlock, Fireball, 816.6833
3,2, 10, FlameBlock, FlameBlock, 819.2001
0,3, 8, Flames, Nothing, 824.2001
0,8, 13, FlameBlock, Nothing, 829.2167
3,6, 11, FlameBlock, FlameBlock, 831.7167
0,7, 6, Nothing, Nothing, 834.2167
1,4, 38, FlameBlock, Fireball, 836.7334
1,5, 34, FlameBlock, Fireball, 839.2334
1,6, 34, Nothing, Fireball, 841.7334
2,15, 20, Flames, Flames, 844.2501
2,3, 19, Fireball, Flames, 846.7501
3,10, 18, FlameBlock, FlameBlock, 849.2501
3,5, 9, FlameBlock, FlameBlock, 851.7667
1,5, 37, FlameBlock, Fireball, 856.7667
1,1, 37, Fireball, Fireball, 859.2667
1,2, 53, FlameBlock, Fireball, 861.7834
2,0, 9, FlameBlock, Flames, 864.2834
0,11, 15, FlameBlock, Nothing, 866.7834
3,7, 14, FlameBlock, FlameBlock, 869.3
3,7, 15, FlameBlock, FlameBlock, 871.8
1,5, 38, FlameBlock, Fireball, 874.3
2,4, 10, FlameBlock, Flames, 876.8167
0,0, 10, Flames, Nothing, 879.3167
3,5, 10, FlameBlock, FlameBlock, 881.8167
2,16, 14, FlameBlock, Flames, 884.3167
3,1, 8, FlameBlock, FlameBlock, 886.8334
3,3, 23, FlameBlock, FlameBlock, 889.3334
0,1, 16, FlameBlock, Nothing, 891.8334
2,3, 21, Flames, Flames, 894.35
0,11, 16, FlameBlock, Nothing, 896.85
1,3, 51, Flames, Fireball, 899.35
0,2, 6, FlameBlock, Nothing, 904.3667
1,2, 55, FlameBlock, Fireball, 906.8667
0,5, 14, FlameBlock, Nothing, 909.3667
2,4, 11, Flames, Flames, 911.8834
3,8, 15, Flames, FlameBlock, 914.3834
2,17, 14, Nothing, Flames, 916.8834
0,2, 7, FlameBlock, Nothing, 919.4
3,5, 11, FlameBlock, FlameBlock, 921.9
2,19, 16, Nothing, Flames, 924.4
2,3, 22, FlameBlock, Flames, 926.9167
1,4, 39, Fireball, Fireball, 929.4167
0,6, 12, FlameBlock, Nothing, 931.9167
3,7, 17, FlameBlock, FlameBlock, 934.4167
3,6, 12, FlameBlock, FlameBlock, 937.1834
0,9, 13, FlameBlock, Nothing, 939.4334
3,2, 15, FlameBlock, FlameBlock, 941.9334
3,9, 20, Nothing, FlameBlock, 944.4501
1,5, 42, FlameBlock, Fireball, 946.9501
2,13, 16, Fireball, Flames, 951.9667
2,4, 12, FlameBlock, Flames, 954.4667
2,20, 13, Nothing, Flames, 956.9667
0,6, 13, FlameBlock, Nothing, 961.9834
2,6, 14, FlameBlock, Flames, 964.4834
1,3, 55, Fireball, Fireball, 966.9834
3,10, 20, FlameBlock, FlameBlock, 969.5001
0,9, 14, Fireball, Nothing, 972.0001
1,5, 43, FlameBlock, Fireball, 974.5001
2,14, 20, Fireball, Flames, 977.0167
3,0, 11, FlameBlock, FlameBlock, 979.5167
3,0, 12, FlameBlock, FlameBlock, 982.0167
3,6, 14, FlameBlock, FlameBlock, 984.5167
0,9, 15, Fireball, Nothing, 987.0334
2,2, 14, FlameBlock, Flames, 989.5334
1,4, 44, Nothing, Fireball, 992.0334
1,0, 52, Fireball, Fireball, 994.55
1,3, 58, Fireball, Fireball, 997.05
0,7, 7, FlameBlock, Nothing, 999.55
0,4, 17, Flames, Nothing, 1002.067
2,19, 18, FlameBlock, Flames, 1004.567
3,1, 9, FlameBlock, FlameBlock, 1007.067
0,11, 17, FlameBlock, Nothing, 1009.567
2,2, 15, FlameBlock, Flames, 1012.083
1,5, 46, FlameBlock, Fireball, 1014.583
0,4, 18, Flames, Nothing, 1017.083
0,6, 14, FlameBlock, Nothing, 1019.6
3,4, 13, FlameBlock, FlameBlock, 1024.6
0,3, 11, Fireball, Nothing, 1029.617
1,1, 45, Fireball, Fireball, 1032.117
0,0, 11, FlameBlock, Nothing, 1034.617
3,0, 14, FlameBlock, FlameBlock, 1037.133
2,14, 21, FlameBlock, Flames, 1039.633
1,2, 63, FlameBlock, Fireball, 1044.65
2,0, 10, Flames, Flames, 1047.15
3,6, 15, Flames, FlameBlock, 1052.167
1,4, 48, Nothing, Fireball, 1054.667
3,5, 14, FlameBlock, FlameBlock, 1057.417
2,1, 14, Flames, Flames, 1059.667
0,6, 16, FlameBlock, Nothing, 1062.183
1,3, 64, Fireball, Fireball, 1064.683
2,15, 25, FlameBlock, Flames, 1067.183
1,1, 46, Fireball, Fireball, 1069.7
2,12, 13, Flames, Flames, 1072.2
2,14, 22, FlameBlock, Flames, 1074.7
3,2, 19, FlameBlock, FlameBlock, 1077.217
1,4, 50, FlameBlock, Fireball, 1079.717
3,0, 15, FlameBlock, FlameBlock, 1082.217
0,8, 16, Nothing, Nothing, 1084.717
3,3, 29, FlameBlock, FlameBlock, 1087.233
2,11, 10, Flames, Flames, 1089.733
0,9, 16, Flames, Nothing, 1092.233
3,10, 22, Nothing, FlameBlock, 1094.75
1,5, 54, FlameBlock, Fireball, 1097.25
3,4, 16, FlameBlock, FlameBlock, 1099.75
3,9, 23, Flames, FlameBlock, 1107.267
1,3, 67, FlameBlock, Fireball, 1109.767
1,5, 56, Flames, Fireball, 1112.283
2,19, 19, Nothing, Flames, 1114.783
1,4, 53, FlameBlock, Fireball, 1117.283
2,13, 17, FlameBlock, Flames, 1119.8
2,7, 10, FlameBlock, Flames, 1122.3
2,10, 23, FlameBlock, Flames, 1124.8
2,9, 15, Fireball, Flames, 1127.317
0,1, 18, Flames, Nothing, 1129.817
0,9, 17, FlameBlock, Nothing, 1132.317
2,18, 11, Fireball, Flames, 1134.817
0,6, 17, FlameBlock, Nothing, 1137.333
2,4, 14, Flames, Flames, 1139.833
3,1, 10, FlameBlock, FlameBlock, 1142.333
0,5, 16, FlameBlock, Nothing, 1144.85
1,4, 56, Flames, Fireball, 1147.35
0,9, 18, Fireball, Nothing, 1149.85
1,6, 50, Fireball, Fireball, 1152.367
1,5, 57, FlameBlock, Fireball, 1154.867
0,8, 18, FlameBlock, Nothing, 1157.367
1,3, 70, Fireball, Fireball, 1159.867
0,7, 8, Flames, Nothing, 1162.383
1,3, 71, FlameBlock, Fireball, 1164.883
3,5, 14, Fireball, FlameBlock, 1167.383
3,6, 16, FlameBlock, FlameBlock, 1169.9
3,8, 18, FlameBlock, FlameBlock, 1172.4
1,6, 52, FlameBlock, Fireball, 1177.417
2,18, 13, FlameBlock, Flames, 1179.917
1,2, 70, FlameBlock, Fireball, 1182.417
2,18, 14, Fireball, Flames, 1187.433
0,7, 10, Fireball, Nothing, 1189.933
3,10, 24, FlameBlock, FlameBlock, 1192.433
3,5, 15, Nothing, FlameBlock, 1194.95
1,6, 54, FlameBlock, Fireball, 1197.45
2,9, 17, Flames, Flames, 1199.95
1,3, 73, Nothing, Fireball, 1202.467
1,5, 60, FlameBlock, Fireball, 1204.967
1,3, 74, Fireball, Fireball, 1207.467
2,14, 26, FlameBlock, Flames, 1212.483
1,4, 59, Fireball, Fireball, 1214.983
2,12, 14, Fireball, Flames, 1220
1,1, 52, Fireball, Fireball, 1222.5
2,14, 27, Fireball, Flames, 1225
1,1, 53, Fireball, Fireball, 1227.517
0,6, 18, FlameBlock, Nothing, 1230.017
1,4, 60, Fireball, Fireball, 1232.517
2,16, 18, Flames, Flames, 1235.017
2,12, 15, Flames, Flames, 1237.533
0,2, 11, Flames, Nothing, 1240.033
3,4, 18, FlameBlock, FlameBlock, 1242.533
3,9, 25, Fireball, FlameBlock, 1247.55
3,7, 21, Flames, FlameBlock, 1252.567
1,5, 65, FlameBlock, Fireball, 1255.067
1,4, 61, Fireball, Fireball, 1260.067
2,16, 20, Fireball, Flames, 1265.083
3,10, 25, Fireball, FlameBlock, 1267.583
0,7, 12, FlameBlock, Nothing, 1270.1
0,9, 19, Fireball, Nothing, 1272.6
0,8, 19, Fireball, Nothing, 1275.1
1,6, 56, Flames, Fireball, 1277.617
3,7, 22, Nothing, FlameBlock, 1282.617
3,10, 26, Fireball, FlameBlock, 1285.117
3,7, 23, FlameBlock, FlameBlock, 1287.633
2,2, 19, FlameBlock, Flames, 1290.133
1,1, 55, Fireball, Fireball, 1292.633
0,10, 21, Fireball, Nothing, 1295.15
3,9, 26, Fireball, FlameBlock, 1297.65
1,2, 74, Fireball, Fireball, 1300.15
2,18, 16, Fireball, Flames, 1302.667
2,7, 14, Flames, Flames, 1305.167
1,0, 67, FlameBlock, Fireball, 1307.667
0,9, 20, Fireball, Nothing, 1310.167
3,8, 20, Flames, FlameBlock, 1312.683
3,6, 17, FlameBlock, FlameBlock, 1315.183
0,3, 14, Fireball, Nothing, 1317.683
2,2, 21, FlameBlock, Flames, 1320.2
1,4, 63, FlameBlock, Fireball, 1322.7
0,8, 21, FlameBlock, Nothing, 1325.2
2,14, 28, FlameBlock, Flames, 1327.717
0,5, 17, FlameBlock, Nothing, 1330.217
0,4, 20, FlameBlock, Nothing, 1332.717
1,0, 71, FlameBlock, Fireball, 1335.217
2,5, 23, FlameBlock, Flames, 1337.733
3,6, 18, FlameBlock, FlameBlock, 1340.233
1,6, 60, FlameBlock, Fireball, 1342.733
2,18, 17, Nothing, Flames, 1345.25
2,15, 29, FlameBlock, Flames, 1347.75
0,4, 21, FlameBlock, Nothing, 1350.25
0,6, 23, Flames, Nothing, 1352.767
1,4, 66, Nothing, Fireball, 1355.267
0,0, 14, Flames, Nothing, 1357.767
3,5, 16, Nothing, FlameBlock, 1362.783
1,2, 78, Flames, Fireball, 1365.283
3,3, 36, Fireball, FlameBlock, 1367.783
2,11, 15, Flames, Flames, 1372.8
3,10, 28, Flames, FlameBlock, 1375.3
1,3, 81, Flames, Fireball, 1377.817
1,2, 81, Flames, Fireball, 1380.317
1,3, 82, Nothing, Fireball, 1382.817
1,1, 57, Flames, Fireball, 1387.833
2,6, 22, Fireball, Flames, 1390.333
1,6, 62, Flames, Fireball, 1392.833
3,1, 16, FlameBlock, FlameBlock, 1397.85
2,7, 17, Flames, Flames, 1400.6
3,7, 24, FlameBlock, FlameBlock, 1402.867
1,2, 82, Flames, Fireball, 1407.867
0,12, 22, FlameBlock, Nothing, 1410.367
0,2, 16, FlameBlock, Nothing, 1412.883
1,0, 76, FlameBlock, Fireball, 1415.383
0,7, 15, FlameBlock, Nothing, 1417.883
0,5, 19, FlameBlock, Nothing, 1420.65
3,6, 19, FlameBlock, FlameBlock, 1422.9
3,10, 29, FlameBlock, FlameBlock, 1425.4
2,15, 34, FlameBlock, Flames, 1427.917
2,15, 35, FlameBlock, Flames, 1430.667
2,19, 22, FlameBlock, Flames, 1437.933
3,2, 26, FlameBlock, FlameBlock, 1440.433
0,4, 23, FlameBlock, Nothing, 1442.933
0,8, 23, FlameBlock, Nothing, 1445.45
3,2, 27, FlameBlock, FlameBlock, 1447.95
1,1, 59, FlameBlock, Fireball, 1450.45
2,12, 18, FlameBlock, Flames, 1457.967
2,15, 37, Nothing, Flames, 1460.467
1,4, 69, FlameBlock, Fireball, 1462.983
2,12, 19, FlameBlock, Flames, 1465.483
0,11, 23, Nothing, Nothing, 1467.983
0,11, 24, FlameBlock, Nothing, 1470.5
2,6, 25, FlameBlock, Flames, 1473
0,3, 16, Fireball, Nothing, 1475.5
3,5, 19, Nothing, FlameBlock, 1480.517
2,13, 21, Nothing, Flames, 1483.017
3,10, 30, FlameBlock, FlameBlock, 1485.517
1,3, 85, FlameBlock, Fireball, 1488.033
1,3, 86, FlameBlock, Fireball, 1493.033
2,3, 26, FlameBlock, Flames, 1495.55
2,2, 23, Fireball, Flames, 1498.05
3,2, 28, FlameBlock, FlameBlock, 1500.55
3,4, 22, FlameBlock, FlameBlock, 1503.067
2,18, 20, Flames, Flames, 1505.567
3,4, 23, FlameBlock, FlameBlock, 1513.083
3,7, 26, FlameBlock, FlameBlock, 1515.583
1,3, 87, Fireball, Fireball, 1518.083
1,5, 70, FlameBlock, Fireball, 1520.6
3,10, 31, FlameBlock, FlameBlock, 1523.1
3,7, 27, FlameBlock, FlameBlock, 1525.6
0,6, 27, FlameBlock, Nothing, 1528.117
1,2, 85, FlameBlock, Fireball, 1530.617
3,10, 32, FlameBlock, FlameBlock, 1533.117
3,9, 30, Flames, FlameBlock, 1535.617
3,8, 22, Flames, FlameBlock, 1538.133
3,3, 38, FlameBlock, FlameBlock, 1543.133
1,6, 71, FlameBlock, Fireball, 1545.65
0,6, 28, Flames, Nothing, 1548.15
2,16, 23, Fireball, Flames, 1550.65
2,2, 26, FlameBlock, Flames, 1553.167
2,10, 29, FlameBlock, Flames, 1558.167
3,10, 35, FlameBlock, FlameBlock, 1560.917
3,1, 18, FlameBlock, FlameBlock, 1563.183
0,1, 24, Flames, Nothing, 1565.683
2,3, 30, Fireball, Flames, 1568.183
1,4, 75, Nothing, Fireball, 1570.7
0,8, 25, Nothing, Nothing, 1575.7
1,6, 76, FlameBlock, Fireball, 1578.217
2,8, 19, Fireball, Flames, 1580.717
2,19, 24, Fireball, Flames, 1585.717
3,2, 29, FlameBlock, FlameBlock, 1588.233
2,13, 23, Nothing, Flames, 1590.733
1,2, 87, FlameBlock, Fireball, 1593.233
0,6, 30, FlameBlock, Nothing, 1595.75
1,3, 91, Fireball, Fireball, 1598.25
0,9, 23, Flames, Nothing, 1600.75
3,2, 30, FlameBlock, FlameBlock, 1603.267
2,2, 28, FlameBlock, Flames, 1605.767
2,7, 22, FlameBlock, Flames, 1608.267
1,6, 79, FlameBlock, Fireball, 1610.767
2,5, 26, Flames, Flames, 1618.283
1,4, 77, FlameBlock, Fireball, 1620.8
1,5, 76, FlameBlock, Fireball, 1623.3
2,2, 29, Flames, Flames, 1625.8
2,19, 25, FlameBlock, Flames, 1628.317
2,11, 17, FlameBlock, Flames, 1630.817
3,4, 24, FlameBlock, FlameBlock, 1633.317
2,8, 20, FlameBlock, Flames, 1635.817
